Rooms,Square,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2,Price,LifePart,Square_type_0,Square_type_1,Square_type_2
2.0,63.58359855300553,7,17.0,1977,0.371148999,0,0,34,7065,1,2,5,0,211333.9810893232,63.92320807567013,1,0,0
2.0,59.662597593439294,4,5.0,2017,7.81528e-05,0,0,22,6398,141,3,23,0,150114.9773033383,4.966259759343929,1,0,0
3.0,62.64519737927108,10,9.0,1973,0.012338886,0,0,35,5776,1,2,4,0,214619.13633683723,7.5094856447829486,0,0,1
2.0,65.72345173734895,5,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,201704.63967104445,66.14141866348096,1,0,0
1.0,43.23027412479663,13,17.0,1977,0.43788524,0,0,23,5735,3,0,5,0,125040.34312702571,42.23027412479663,0,1,0
2.0,55.41005107477297,17,17.0,1992,0.0,0,0,27,4798,0,2,8,0,264622.7392289822,3.7806839607956886,0,1,0
3.0,85.79081349987744,9,25.0,2018,0.069753361,0,0,53,13670,4,1,11,0,328680.8694070161,84.79081349987744,0,0,1
3.0,82.66661191619842,8,14.0,2009,0.197367951,0,0,8,2423,1,0,1,0,316106.22988207225,3.828187064909119,1,0,0
1.0,37.46004186941455,2,5.0,1959,0.019508796,0,0,37,7687,11,5,5,0,177899.49833285125,3.141806957162802,0,0,1
2.0,66.68112626779865,7,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,192048.44263118887,65.68112626779865,0,0,1
2.0,48.1822238988855,3,5.0,1963,0.161975568,0,1,31,7010,5,3,7,0,235037.7582147104,6.6732716569634345,1,0,0
1.0,40.05904598454151,16,14.0,1974,0.309479124,0,0,35,7715,4,0,6,0,196273.2399360844,2.49051659858111,0,0,1
2.0,64.90744492373764,24,25.0,1977,0.075778755,0,0,6,1437,3,0,2,0,155269.26407475953,63.90744492373764,0,0,1
1.0,42.73447950554903,24,22.0,2004,0.069753361,0,0,53,13670,4,1,11,0,224978.19353801172,2.129676568939408,0,0,1
1.0,40.21657874944762,4,14.0,1996,0.034331497,0,0,25,5487,3,0,4,0,177913.1651305515,2.3198941844636223,1,0,0
1.0,45.58139491655461,20,18.0,2015,0.0071223169999999,0,0,1,264,0,0,1,0,128369.72070050873,44.58139491655461,0,0,1
2.0,61.529666594169136,4,12.0,2017,0.069753361,0,0,53,13670,4,1,11,0,238778.01104713444,5.866919357418864,0,0,1
1.0,33.52164079927654,17,16.0,2015,0.282797669,0,0,33,8667,2,0,6,0,381912.1621086675,30.15517126241778,0,0,1
1.0,33.10192214882577,4,9.0,1970,0.0,0,0,47,11319,0,3,5,0,172925.54069366583,2.6294668741616625,0,0,1
1.0,31.240406157393046,5,5.0,1968,0.051942062,0,0,17,4017,7,2,0,0,188512.9999392712,3.402903833258798,0,0,1
1.0,44.84661603993267,20,25.0,2007,0.000991363,0,0,33,6783,3,1,9,0,273490.8799259915,2.3832364555611645,1,0,0
1.0,37.76238180313093,4,13.0,1977,0.034656082,0,0,0,168,0,0,0,0,73320.95279737016,5.293730300521822,0,0,1
2.0,73.31497505994462,7,6.0,1977,0.075778755,0,0,6,1437,3,0,2,0,254005.38186295828,74.13126066002347,1,0,0
1.0,41.81218845354165,2,12.0,1981,0.041124634,0,0,46,9515,5,1,10,0,183118.7602509889,2.6349508532858614,0,1,0
2.0,64.89528835300135,13,13.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,185670.5657154493,10.431670426728749,0,0,1
3.0,76.15785847843533,17,22.0,1986,0.23861713,0,0,26,3889,6,3,6,0,423176.9148783047,4.931521512157046,0,0,1
1.0,40.716933934010974,14,17.0,1987,0.041365446,0,0,31,5569,0,1,4,0,194897.22865442297,2.69371226555965,0,1,0
1.0,41.07751179803863,2,17.0,2016,0.0071223169999999,0,0,1,264,0,0,1,0,139830.86429014438,4.868215971148375,0,0,1
3.0,81.23214090981641,4,5.0,1958,0.225824954,1,0,41,6558,7,3,2,0,353927.7346946697,7.76922638671801,0,0,1
2.0,45.06876090513912,5,5.0,1971,0.0001696759999999,0,0,36,5992,0,1,1,0,193813.06205520648,6.068492098645914,0,0,1
1.0,36.14149178180565,4,4.0,1961,0.2432045189999999,0,0,5,1564,0,0,0,0,117188.64222441315,3.922523488238672,0,0,1
1.0,38.02584973042466,3,17.0,2016,0.2432045189999999,0,0,5,1564,0,0,0,0,149875.04757507233,2.75636838522038,0,1,0
1.0,41.3682340397644,6,12.0,2015,0.011654127,0,0,4,915,0,0,0,0,113622.43062439964,4.09747499146207,0,1,0
4.0,116.54301703916336,4,23.0,2005,0.0,0,0,6,2733,0,0,4,0,445424.56422934897,6.367968373446813,0,1,0
3.0,82.14805882917992,11,1.0,1977,0.161531741,0,0,25,5648,1,2,4,0,241069.94250377212,81.14805882917992,0,0,1
3.0,81.29709956631174,14,22.0,2009,0.319809354,0,0,25,4756,16,5,8,0,113607.10830786751,4.7775292590569896,0,0,1
1.0,33.45263574216951,7,11.0,1969,0.0144231139999999,0,0,19,3806,4,0,3,0,178225.1238543756,3.634297727852091,0,1,0
1.0,45.97081384757804,7,13.0,1977,0.072157581,0,0,2,629,1,0,0,1,167988.15544199874,4.107868205286449,1,0,0
3.0,94.05298221279126,3,1.0,1977,0.069753361,0,0,53,13670,4,1,11,0,354075.9577321238,93.05298221279126,0,0,1
2.0,73.48091482544638,13,1.0,1977,0.195781053,0,0,23,5212,6,3,2,0,376697.1215843856,72.48091482544638,0,0,1
1.0,43.25713833776449,5,13.0,1977,0.178916796,0,0,18,3594,4,1,5,0,226053.13522934035,6.209523056294081,0,0,1
1.0,38.40846806990872,11,16.0,1976,0.307466659,0,1,30,5048,9,2,5,0,178625.550027581,2.4167573226706014,0,0,1
1.0,32.682734884195696,6,5.0,1969,0.265088676,0,0,37,5288,0,3,2,0,151319.51539642597,3.956474081605594,0,0,1
1.0,41.924161007341695,7,15.0,1977,0.072157581,0,0,2,629,1,0,0,1,111851.66026592258,5.987360167890283,0,0,1
1.0,41.42576261324774,12,24.0,2004,0.133215333,0,0,49,11395,3,3,4,1,158535.62440798886,2.546398582680423,1,0,0
1.0,45.81387860227953,13,17.0,1977,0.127375905,0,0,43,8429,3,3,9,0,210803.2409232672,5.008259817435706,1,0,0
2.0,52.79955635369175,11,14.0,2002,0.151346216,0,1,32,5889,10,4,1,0,317648.06601182936,3.82790761752815,1,0,0
1.0,55.28214803044654,4,3.0,2013,0.014072961,0,0,2,475,0,0,0,0,157140.84899784645,0.5584009421424659,1,0,0
3.0,62.22990545208568,4,9.0,1966,0.151346216,0,1,32,5889,10,4,1,0,292871.46459161665,9.315558333854373,1,0,0
2.0,54.23905336363264,2,16.0,1977,0.13012277,0,0,8,1986,0,0,0,0,190438.13671759967,2.535574389217345,0,0,1
2.0,59.03156582704637,20,22.0,2002,0.069660344,0,0,31,6119,4,1,2,0,286692.0349498658,3.637292653581369,0,1,0
1.0,40.33117760395952,8,16.0,1977,0.282797669,0,0,33,8667,2,0,6,0,155930.413124247,2.2576198579849067,0,0,1
3.0,124.91443135913988,14,1.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,436304.3585514506,36.6019307885682,0,0,1
1.0,34.06077405293112,3,9.0,1968,0.122190486,0,0,25,4724,2,1,3,0,163193.80509840418,4.64049521147961,1,0,0
1.0,41.606060004028976,12,17.0,1999,0.0,0,0,30,5562,0,0,5,1,160880.05944814318,2.772442369641936,1,0,0
3.0,61.69076797496054,2,7.0,1936,7.81528e-05,0,0,22,6398,141,3,23,0,566435.1534595944,10.950607141073114,0,1,0
2.0,64.72091642004759,3,4.0,1959,0.174739084,0,0,17,3379,9,0,3,0,215525.74984494888,5.29673755538722,1,0,0
3.0,75.5472042722153,6,5.0,1959,0.341071945,0,0,27,5664,48,3,11,0,326791.71463858185,6.404434678915509,1,0,0
3.0,69.38630294095445,8,9.0,1971,0.175054867,0,0,36,10055,3,1,0,0,294072.8415049517,7.014068693075909,0,0,1
2.0,72.53382528172887,23,13.0,1977,0.195781053,0,0,23,5212,6,3,2,0,443277.94276019,11.088970880288144,1,0,0
1.0,38.29119251720482,3,1.0,1977,0.017647053,0,0,2,469,0,0,0,0,127291.38033775792,20.69758295988365,0,1,0
2.0,74.01359874702648,13,13.0,1977,0.072157581,0,0,2,629,1,0,0,1,194563.78206079043,11.335599791171079,1,0,0
3.0,83.91835360095497,5,9.0,2000,0.041116354,0,0,53,14892,4,1,4,0,337030.7071122482,6.500067441285167,0,0,1
2.0,59.835676446952114,13,16.0,1983,0.0,0,0,36,6714,2,0,2,0,287236.87727737176,3.655707250834643,0,1,0
2.0,46.33683460602596,2,5.0,1963,0.111627393,0,0,50,12238,8,2,3,0,191477.91638873232,6.277863755064028,0,0,1
3.0,78.10771828082713,5,22.0,1986,0.0077202819999999,0,0,38,4788,2,0,4,0,454503.4687278275,5.343081917592837,0,0,1
1.0,29.41200103739974,4,5.0,1967,0.0144231139999999,0,0,19,3806,4,0,3,0,150888.3117632738,3.183138893050592,1,0,0
1.0,42.838125746061024,8,17.0,2004,0.07542368,0,0,11,3097,0,0,0,0,131064.4349846021,2.1957541060017967,1,0,0
2.0,66.57283867991993,5,9.0,2018,0.0071223169999999,0,0,1,264,0,0,1,0,247121.07758341965,3.038968539941637,0,1,0
2.0,53.76719547627569,16,17.0,1995,0.130617806,0,0,39,10418,9,1,9,0,250830.67685920105,4.256080288865379,0,1,0
2.0,75.3694747318338,4,1.0,1977,0.075778755,0,0,6,1437,3,0,2,0,263391.8213542156,3.134551476664173,0,0,1
3.0,76.36745554457008,14,14.0,1996,0.069753361,0,0,53,13670,4,1,11,0,307799.6723688526,4.567346296453749,0,0,1
1.0,39.51958689844814,18,17.0,1991,0.0,0,0,27,4798,0,2,8,0,171087.8498751179,3.1195478917525965,1,0,0
1.0,42.44621084545889,6,12.0,1980,0.0001696759999999,0,0,36,5992,0,1,1,0,174834.99192848516,2.6438574137315043,1,0,0
2.0,67.61581848526897,10,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,243769.01251496875,66.61581848526897,0,0,1
2.0,64.87480943570056,6,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,176538.46439494626,9.812468239283426,1,0,0
1.0,42.62144213831169,11,17.0,1977,0.371148999,0,0,34,7065,1,2,5,0,115127.96983754847,41.62144213831169,1,0,0
3.0,53.45833794116145,9,9.0,1975,6.99893e-05,0,0,46,10309,1,1,16,0,220566.0570628231,6.101409459487759,0,1,0
1.0,50.97801520746413,1,1.0,1977,0.034656082,0,0,0,168,0,0,0,0,144718.36237254203,49.97801520746413,0,0,1
3.0,75.58999832038326,14,17.0,2000,0.090799103,0,0,74,19083,2,5,15,0,320044.5554449272,4.522705237763239,1,0,0
1.0,38.30575279598269,7,12.0,1977,0.011654127,0,0,4,915,0,0,0,0,97050.81928607542,5.114439140757665,0,0,1
2.0,60.074161466650736,8,2.0,1964,0.195781053,0,0,23,5212,6,3,2,0,287641.8720321219,4.893706676486222,0,0,1
1.0,43.7644626364462,2,1.0,2019,0.0071223169999999,0,0,1,264,0,0,1,0,142003.76994013094,43.98199787050747,0,1,0
1.0,37.0363600232383,3,10.0,1980,0.2114012139999999,0,0,9,1892,0,0,1,0,120748.54967115026,2.5421403331005927,0,1,0
3.0,86.50155810120069,13,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,301942.8823171452,85.50155810120069,1,0,0
3.0,75.0370853270684,11,37.0,2010,0.236108458,0,0,16,3893,27,3,10,0,288203.4500753227,5.090115227290834,0,1,0
2.0,51.54297638519797,10,17.0,1986,0.0,0,0,23,5067,4,2,6,0,321543.47819491086,4.203077872822328,0,0,1
3.0,79.0753233759365,7,13.0,1960,0.341071945,0,0,27,5664,48,3,11,0,370625.2250943605,6.812532057559319,1,0,0
1.0,42.01979508688624,4,5.0,1965,0.111627393,0,0,50,12238,8,2,3,0,180450.68204402088,1.6267209185270546,0,1,0
2.0,65.80121154108821,2,14.0,1997,0.161531741,0,0,25,5648,1,2,4,0,211913.69669020807,5.339446414140624,0,1,0
3.0,86.37865490142771,6,22.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,270210.5465782196,85.37865490142771,1,0,0
2.0,76.51767916096178,6,17.0,1977,0.072157581,0,0,2,629,1,0,0,1,175224.0460320613,75.51767916096178,0,0,1
3.0,68.73767740035501,6,16.0,1986,0.175054867,0,0,36,10055,3,1,0,0,317858.0807109456,6.415357798752173,0,1,0
1.0,47.19176668172008,6,17.0,1977,0.072157581,0,0,2,629,1,0,0,1,145057.2089748955,46.19176668172008,0,0,1
3.0,87.4214081292746,15,17.0,2006,0.333891544,0,0,30,6564,1,0,0,0,456916.5399610608,4.590118905957144,0,0,1
2.0,46.48614136175853,3,5.0,1963,0.0,0,0,33,7425,1,2,5,0,241027.43189482603,5.158450692699093,0,0,1
2.0,47.29244794641282,2,9.0,1969,0.007658515,0,0,35,7077,56,3,19,0,157977.77046354505,6.485665438784823,1,0,0
2.0,43.87231193099614,7,5.0,1961,0.236108458,0,0,16,3893,27,3,10,0,196575.45490153373,5.823740940403802,1,0,0
2.0,51.88510468106382,9,12.0,1968,0.225824954,1,0,41,6558,7,3,2,0,230372.6610038333,3.7805442566236542,1,0,0
3.0,70.46214916041966,4,4.0,1977,0.034656082,0,0,0,168,0,0,0,0,130704.4388946574,10.74369152673661,1,0,0
2.0,63.97725789151911,25,23.0,1977,7.81528e-05,0,0,22,6398,141,3,23,0,196132.2552855741,62.97725789151911,0,0,1
2.0,52.34681243448523,8,14.0,1989,0.371148999,0,0,34,7065,1,2,5,0,198597.31064090444,3.698575428008919,0,0,1
1.0,43.48887104835912,8,14.0,2009,0.458174486,0,1,26,4439,1,1,5,0,203558.797804496,2.393340961521523,0,0,1
1.0,38.950427908256295,6,12.0,1968,0.000995363,0,0,42,7651,1,1,5,0,169616.4684513733,2.467570435287724,0,1,0
2.0,48.39225005314407,11,17.0,2009,0.31019913,0,0,11,2748,1,0,0,0,180491.79627912288,3.7303319362548897,0,0,1
3.0,77.02659650288695,3,5.0,1961,0.0144231139999999,0,0,19,3806,4,0,3,0,257651.68289391903,6.734508032935594,0,0,1
1.0,36.93154472981459,8,17.0,1977,0.075778755,0,0,6,1437,3,0,2,0,123225.9033700909,35.93154472981459,0,0,1
1.0,47.03807971290058,14,25.0,1977,0.075778755,0,0,6,1437,3,0,2,0,174127.62321619777,46.03807971290058,1,0,0
1.0,50.38775248372092,14,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,152150.57078783063,49.38775248372092,1,0,0
2.0,63.66706862851246,9,9.0,1955,0.135649789,0,0,46,7960,6,3,11,0,387448.9188545305,3.6196903772751043,1,0,0
3.0,67.65774121277266,7,12.0,1975,0.0001696759999999,0,0,36,5992,0,1,1,0,249618.40012830368,6.351201350973738,0,0,1
3.0,71.49275932590528,9,17.0,1983,0.050900058,0,0,43,10621,1,2,3,0,91098.21450668792,4.771828623658527,1,0,0
1.0,41.30359377694933,4,2.0,1977,0.371148999,0,0,34,7065,1,2,5,0,138811.33723799567,41.27459643757653,0,0,1
2.0,51.17345877262364,9,16.0,1982,0.122190486,0,0,25,4724,2,1,3,0,314013.10109041305,4.041389143973515,0,0,1
2.0,47.30639489378609,5,9.0,1976,0.194489265,0,0,47,8004,3,3,5,0,182131.99254832137,6.284355419943184,0,0,1
1.0,40.10709915366588,5,14.0,2009,0.050755569,0,0,24,5469,1,0,1,0,155159.65192566602,2.82481778735599,0,0,1
1.0,44.47430362597132,14,24.0,2012,0.069753361,0,0,53,13670,4,1,11,0,135163.32187732178,2.1797981569587304,0,1,0
2.0,49.30599062796214,3,9.0,1975,0.300322518,0,0,52,10311,6,1,9,0,231223.862495127,5.457964342945291,1,0,0
3.0,85.752024150757,19,18.0,2018,0.069753361,0,0,53,13670,4,1,11,0,293394.7740102247,85.79618774285233,1,0,0
2.0,60.62878581140831,3,12.0,1977,0.011654127,0,0,4,915,0,0,0,0,135508.8389922278,4.10888154786196,1,0,0
2.0,64.20729252044094,7,17.0,2014,0.371148999,0,0,34,7065,1,2,5,0,163579.1306312849,64.02902435510781,0,0,1
2.0,61.46799984272985,14,24.0,1977,0.069753361,0,0,53,13670,4,1,11,0,239177.6854728131,60.46799984272985,1,0,0
1.0,36.84123221528992,6,5.0,1962,0.127375905,0,0,43,8429,3,3,9,0,175563.2820997862,3.0144417132031625,1,0,0
2.0,51.86412039618773,10,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,155677.69201058417,7.644020066031288,0,0,1
3.0,61.24302570149858,5,9.0,1977,0.16909109,0,0,19,3856,10,2,5,0,316174.0230875188,4.697316940370701,1,0,0
1.0,39.74745124574346,3,17.0,1989,0.0,0,0,30,5562,0,0,5,1,164329.9308688063,2.747934549096674,1,0,0
2.0,62.24596190119312,5,5.0,2016,0.072157581,0,0,2,629,1,0,0,1,197796.49922875487,6.218428445082656,1,0,0
2.0,54.8491195141759,11,12.0,1981,0.090799103,0,0,74,19083,2,5,15,0,206664.61997310063,4.238649429173563,1,0,0
3.0,58.57628879191492,5,9.0,1970,0.1220903469999999,0,0,29,6566,7,4,0,0,263000.3603214747,8.687102446823973,0,0,1
2.0,62.22800673058087,3,17.0,2016,0.2432045189999999,0,0,5,1564,0,0,0,0,186941.3427144469,61.22800673058087,1,0,0
1.0,41.779590668485625,13,17.0,1986,0.0077202819999999,0,0,38,4788,2,0,4,0,175191.2771029762,2.8778947439498386,0,0,1
2.0,63.18154415782384,16,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,200074.79649312395,62.18154415782384,0,1,0
2.0,42.26257520711967,8,9.0,1969,0.174739084,0,0,17,3379,9,0,3,0,210962.63436713855,6.1858984694912005,1,0,0
3.0,105.59216634608326,13,12.0,2011,0.194489265,0,0,47,8004,3,3,5,0,548502.037439846,4.306114370333794,0,1,0
2.0,65.0810062089217,14,1.0,2017,0.069753361,0,0,53,13670,4,1,11,0,240564.11943190428,58.57678076408751,0,1,0
3.0,93.186137710447,2,2.0,2018,7.81528e-05,0,0,22,6398,141,3,23,0,162495.6160643318,38.09235425351963,0,0,1
3.0,84.42882562890073,9,14.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,216422.14290737064,83.42882562890073,0,0,1
1.0,39.91007288914872,14,16.0,2003,0.041116354,0,0,53,14892,4,1,4,0,138770.69373369805,1.748983962431633,1,0,0
3.0,48.87876711492832,13,1.0,2017,7.81528e-05,0,0,22,6398,141,3,23,0,170574.39355787766,48.08206822618875,0,1,0
2.0,67.53825901786492,15,1.0,1977,0.017647053,0,0,2,469,0,0,0,0,167088.4129628161,66.53825901786492,0,0,1
3.0,80.71902571944827,14,17.0,1989,0.178916796,0,0,18,3594,4,1,5,0,358025.05164418346,5.200774246826258,0,0,1
2.0,42.45262842488867,14,12.0,1969,0.265088676,0,0,37,5288,0,3,2,0,165500.0886862159,3.853756995269331,0,0,1
1.0,39.31434179206116,13,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,137782.94194009312,38.31434179206116,1,0,0
1.0,44.23035358044665,2,5.0,1962,0.21843974,0,0,21,4472,6,4,7,1,186781.47399465807,3.15996724496645,1,0,0
3.0,55.90468686517707,7,5.0,1954,0.050272014,0,0,21,4231,14,0,3,0,305618.7786892056,4.882824892741863,0,1,0
3.0,63.82274734514702,12,12.0,1982,0.300322518,0,0,52,10311,6,1,9,0,222455.5493000056,8.094741258541786,1,0,0
3.0,83.77095714895334,12,11.0,2017,7.81528e-05,0,0,22,6398,141,3,23,0,254145.87034999003,82.77095714895334,0,0,1
2.0,59.162890473190735,13,14.0,1962,0.458174486,0,1,26,4439,1,1,5,0,265393.2432535589,3.126122809567849,0,1,0
1.0,50.761798029086144,4,1.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,137820.11589642218,49.761798029086144,0,0,1
3.0,88.80569502520855,6,25.0,2019,0.069753361,0,0,53,13670,4,1,11,0,306662.3196676105,4.358965059454607,1,0,0
1.0,46.87414847344889,7,6.0,2016,0.2114012139999999,0,0,9,1892,0,0,1,0,113434.27024875752,4.7187578767855,1,0,0
2.0,72.63240748483778,5,12.0,2013,0.127811589,0,0,28,7287,5,1,3,0,282030.1698217507,3.177513968344838,1,0,0
2.0,61.69647648787276,15,14.0,1977,0.195781053,0,0,23,5212,6,3,2,0,316763.42365934944,3.7458828067594427,1,0,0
3.0,71.73711251998434,12,17.0,2004,0.019508796,0,0,37,7687,11,5,5,0,506353.5776835358,5.715504776626138,1,0,0
2.0,57.50053355363896,11,17.0,1988,0.135649789,0,0,46,7960,6,3,11,0,312739.51167418127,4.029199256466168,1,0,0
2.0,54.284479331729536,9,12.0,1985,6.99893e-05,0,0,46,10309,1,1,16,0,223131.55732121156,4.148091564792034,1,0,0
2.0,60.878138900234426,2,7.0,1998,0.041116354,0,0,53,14892,4,1,4,0,215374.9239473305,4.54873395857679,1,0,0
2.0,58.02674200030579,9,17.0,1999,0.090799103,0,0,74,19083,2,5,15,0,233182.4113346103,3.4492709556175507,0,0,1
2.0,55.193258793036485,5,4.0,1977,0.034656082,0,0,0,168,0,0,0,0,128875.51763139386,8.19887646550608,0,0,1
2.0,47.354562811160434,7,9.0,1972,0.000995363,0,0,42,7651,1,1,5,0,176768.35548097402,6.1461400766329595,0,0,1
1.0,41.75287391094884,12,18.0,1994,0.033493708,0,0,66,10573,1,3,8,0,187042.0204219261,2.3941043588413278,0,0,1
1.0,46.33375800844566,7,6.0,1977,0.034656082,0,0,0,168,0,0,0,0,114949.29782547108,44.93785285923345,1,0,0
1.0,31.49433887275817,4,1.0,1977,0.034656082,0,0,0,168,0,0,0,0,68382.94400941273,30.49433887275817,1,0,0
2.0,60.685737026278446,13,13.0,1977,0.2114012139999999,0,0,9,1892,0,0,1,0,127644.09190675456,9.114289504379741,0,1,0
2.0,52.40288358013174,11,17.0,1977,7.81528e-05,0,0,22,6398,141,3,23,0,130096.02212470552,51.40288358013174,1,0,0
2.0,102.68364944610542,20,1.0,1977,0.093442564,0,0,23,4635,5,2,4,0,573999.459148499,36.6019307885682,0,0,1
2.0,71.31755981527527,6,16.0,2019,0.005767451,0,0,1,388,0,0,0,0,103515.58608496856,4.451325988264106,0,0,1
2.0,46.8820264145476,7,16.0,2000,0.13012277,0,0,8,1986,0,0,0,0,161684.49114452102,3.2689449222775386,0,0,1
1.0,40.63337129390755,8,17.0,2000,0.0006991189999999,0,0,14,3369,24,0,3,0,198819.511617455,2.942575739327758,0,0,1
2.0,47.007772819769166,7,9.0,1972,0.042031587,0,0,37,6856,84,2,5,0,259418.64005895663,5.295214888967359,0,0,1
2.0,38.25624272857108,9,9.0,1964,7.81528e-05,0,0,22,6398,141,3,23,0,300568.871969263,3.57647926364468,1,0,0
2.0,47.00736640999,3,9.0,1969,0.135649789,0,0,46,7960,6,3,11,0,205873.2980325611,4.7110340523323915,0,0,1
2.0,54.95588661035235,9,16.0,1978,0.000991363,0,0,33,6783,3,1,9,0,276821.428447713,4.043778636544839,1,0,0
1.0,43.363278185484816,5,1.0,2017,0.2114012139999999,0,0,9,1892,0,0,1,0,103502.69776282088,41.81284149773639,1,0,0
3.0,64.4379304172484,2,12.0,1982,0.020741326,0,0,24,5613,5,2,5,0,281535.57812150376,5.472107223045077,0,1,0
3.0,68.81442725979744,4,3.0,1977,0.005767451,0,0,1,388,0,0,0,0,100480.95487872268,68.71666894483562,1,0,0
5.0,118.871951667832,15,16.0,1998,0.0922906419999999,0,0,21,4346,2,1,2,0,496026.671161636,6.90235091916382,0,1,0
2.0,67.29391144549764,10,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,241790.9167442865,66.29391144549764,0,0,1
3.0,82.51959854497044,6,12.0,1977,0.017647053,0,0,2,469,0,0,0,0,237200.05625047509,81.51959854497044,0,1,0
1.0,40.93979219748824,13,17.0,2016,0.0071223169999999,0,0,1,264,0,0,1,0,139003.71483814597,41.17025073151079,1,0,0
3.0,77.55527887429093,17,17.0,1990,0.089039719,0,0,33,7976,5,0,11,0,338968.5841550928,4.990293351875826,0,0,1
2.0,54.2083206478336,10,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,150964.40454575926,8.034720107972268,1,0,0
1.0,39.21263461767759,14,17.0,2008,0.2322050839999999,0,0,24,4860,1,0,3,0,200003.78063658412,3.0872725884501597,1,0,0
2.0,68.89669599777869,11,1.0,2016,0.178916796,0,0,18,3594,4,1,5,0,338780.79834534595,5.336871752955751,0,1,0
2.0,63.71841589660511,3,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,206507.10818456445,62.71841589660511,0,0,1
3.0,86.28031870016622,6,5.0,1939,0.21843974,0,0,21,4472,6,4,7,1,352702.63569268817,5.709234075303132,1,0,0
1.0,43.92158373489335,11,1.0,1977,0.161531741,0,0,25,5648,1,2,4,0,133531.88616510466,43.57444403519239,0,1,0
3.0,67.79722230998111,3,12.0,1974,0.019508796,0,0,37,7687,11,5,5,0,303328.0320753493,6.727961351712895,0,0,1
3.0,109.63513599381496,16,16.0,2006,0.236108458,0,0,16,3893,27,3,10,0,526299.277142852,4.831057483864979,0,0,1
1.0,45.9909908428183,19,25.0,1977,0.075778755,0,0,6,1437,3,0,2,0,111787.07915914067,44.17926302449098,0,1,0
1.0,34.38530157040861,1,5.0,1959,0.042031587,0,0,37,6856,84,2,5,0,143799.07018203862,3.34784084689116,0,1,0
3.0,74.90967617894549,16,17.0,2015,0.0071223169999999,0,0,1,264,0,0,1,0,228164.8026455539,77.04156570455679,0,0,1
2.0,74.63852814229605,3,4.0,1977,0.014072961,0,0,2,475,0,0,0,0,124299.29018154036,73.63852814229605,1,0,0
1.0,41.167478948426734,3,14.0,2008,0.13012277,0,0,8,1986,0,0,0,0,169690.825441214,2.0327921774159248,0,0,1
2.0,57.93775420368641,6,5.0,1960,0.006076152,0,0,30,5285,0,6,6,0,245743.40814759795,3.963070673657703,0,0,1
2.0,41.28528330765663,7,9.0,1965,0.130617806,0,0,39,10418,9,1,9,0,224564.3114488081,5.786748405548879,1,0,0
1.0,29.5546026466777,4,9.0,1971,0.188783766,0,0,31,6137,4,0,1,0,141178.00678132253,2.2627161857347864,1,0,0
2.0,63.61644336833413,22,22.0,2013,0.195781053,0,0,23,5212,6,3,2,0,336330.4991141257,6.28925618326516,0,0,1
3.0,63.133321718054,9,9.0,1967,0.000995363,0,0,42,7651,1,1,5,0,235489.47690462865,6.797438061875622,1,0,0
1.0,35.9563899569839,8,9.0,1977,0.13012277,0,0,8,1986,0,0,0,0,122144.8514388418,3.391566488034185,0,1,0
2.0,56.291983153947086,10,10.0,2008,0.0150168919999999,0,0,17,3079,59,0,8,0,229334.58474223092,3.682633956698659,0,1,0
3.0,74.36846557094533,14,17.0,2017,0.2432045189999999,0,0,5,1564,0,0,0,0,207709.84985207857,64.76951698250433,0,0,1
2.0,76.07343023065665,4,17.0,2018,0.075778755,0,0,6,1437,3,0,2,0,226821.34343413668,7.45260335896185,0,0,1
1.0,42.16764974227934,5,17.0,2015,0.2432045189999999,0,0,5,1564,0,0,0,0,160709.9137822839,42.71393983429676,0,1,0
2.0,42.16228999989691,10,9.0,1976,0.100455735,0,0,43,7227,0,1,6,1,196773.317027709,6.290181652428333,0,0,1
3.0,83.22585360390781,13,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,255102.4067087061,82.22585360390781,0,1,0
1.0,47.93472701974501,6,12.0,2016,0.017647053,0,0,2,469,0,0,0,0,125183.73858340592,2.592903935774729,1,0,0
3.0,86.04347612110138,5,14.0,1998,0.333891544,0,0,30,6564,1,0,0,0,366311.7821830489,4.946751212727474,1,0,0
